order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,product_id,quantity,unit_price
436603801,54619715,2023-12-28,2023-12-28 10:14:53,2023-12-28 10:11:53,on time,838.89,cash,64535,6877,557908,2,942.37
438111050,74174956,2024-05-03,2024-05-03 23:56:13,2024-05-03 23:54:13,on time,2129.22,card,24502,7723,171602,1,883.44
439562091,36400756,2024-04-26,2024-04-26 18:26:10,2024-04-26 18:28:10,on time,2223.31,cash,81799,3768,753354,3,423.56
440721658,9450435,2023-05-05,2023-05-05 10:23:53,2023-05-05 10:28:53,on time,1749.09,cash,90194,9486,89084,2,598.83
442408751,56780331,2023-10-19,2023-10-19 17:42:57,2023-10-19 17:43:57,on time,3090.37,wallet,31883,564,661577,1,720.95
443178123,56248757,2024-08-29,2024-08-29 1:09:24,2024-08-29 01:15:24,slightly delayed,464.47,upi,38965,5562,587645,1,801.81
445929405,36885115,2023-07-18,2023-07-18 17:19:40,2023-07-18 17:22:40,on time,1363.04,card,56215,4644,798639,1,211.25
447464341,89669139,2024-03-03,2024-03-03 13:06:39,2024-03-03 13:13:39,slightly delayed,3113.07,wallet,85334,7454,378230,2,166.42
448732557,80952275,2023-11-30,2023-12-01 0:00:28,2023-11-30 23:58:28,on time,1385.54,wallet,18718,3163,689769,1,46.62
455878765,55733729,2024-07-06,2024-07-06 4:25:53,2024-07-06 04:26:53,on time,959.01,cash,6556,5818,194682,3,912.29
456278500,62526567,2024-05-06,2024-05-06 16:27:15,2024-05-06 16:39:15,slightly delayed,2591.57,cash,70639,9627,525531,1,831.1
460625201,26716400,2024-05-17,2024-05-17 2:46:25,2024-05-17 02:44:25,on time,3070.55,upi,34818,6314,131748,1,81.35
461485679,4594944,2023-08-08,2023-08-08 0:18:45,2023-08-08 00:22:45,on time,4205.78,wallet,88187,1194,723678,1,675.46
462189338,34755436,2023-09-04,2023-09-04 3:51:49,2023-09-04 03:46:49,on time,3958.23,card,90802,4391,839170,1,481.63
466184886,40277444,2023-08-16,2023-08-16 23:10:34,2023-08-16 23:06:34,on time,2154.04,card,95724,9024,451812,3,530.85
470624828,59545278,2023-08-21,2023-08-21 3:39:09,2023-08-21 03:40:09,on time,197.39,upi,51227,9388,679321,2,738.46
475294138,31084686,2023-12-29,2023-12-29 17:45:27,2023-12-29 17:46:27,on time,2500.69,card,59790,691,63769,2,878.07
477350788,3638834,2023-10-12,2023-10-12 5:18:47,2023-10-12 05:13:47,on time,941.19,upi,87,4511,762527,2,690.08
479528548,21786873,2023-07-17,2023-07-17 23:45:46,2023-07-17 23:47:46,on time,2419.83,card,48749,8068,564692,3,215.65
482214790,31156674,2023-04-10,2023-04-10 5:48:48,2023-04-10 05:52:48,on time,631.7,wallet,49560,7028,51036,3,931.61
482670263,9641623,2024-06-05,2024-06-05 5:00:12,2024-06-05 04:59:12,on time,835.53,cash,90648,459,621677,2,317.8
484869710,6756256,2023-09-09,2023-09-09 12:05:42,2023-09-09 12:08:42,on time,1429.34,cash,41598,6690,15314,2,578.85
485687952,8228843,2023-03-26,2023-03-26 19:53:56,2023-03-26 20:05:56,slightly delayed,1436.02,wallet,41920,4079,992178,3,632.43
486085268,51040116,2023-12-11,2023-12-11 19:51:16,2023-12-11 19:56:16,on time,4749.99,upi,90390,4690,354409,3,325.08
486724008,12415659,2024-07-12,2024-07-12 4:52:15,2024-07-12 05:04:15,slightly delayed,2431.37,wallet,50502,8143,901144,1,340.36
487327038,67277562,2023-10-05,2023-10-05 0:41:02,2023-10-05 00:44:02,on time,563.45,upi,84314,8846,673058,3,765.76
487395969,93924203,2023-12-13,2023-12-13 17:45:31,2023-12-13 17:43:31,on time,2619.2,card,10746,8364,561860,1,874.78
488314125,5716817,2023-04-05,2023-04-05 18:28:51,2023-04-05 18:41:51,slightly delayed,2359.91,upi,60702,5927,839170,2,481.63
489762747,19482392,2024-09-27,2024-09-27 16:52:39,2024-09-27 17:18:39,significantly delayed,766.2,card,93825,5112,349294,2,934.75
491116137,71615827,2024-01-19,2024-01-19 8:24:03,2024-01-19 08:31:03,slightly delayed,346.87,cash,46516,4565,237083,2,577.13
493514666,12141418,2023-11-20,2023-11-20 23:17:29,2023-11-20 23:23:29,slightly delayed,1421.52,wallet,5754,1953,542300,2,255.35
495091707,56457995,2024-09-16,2024-09-16 1:27:00,2024-09-16 01:39:00,slightly delayed,2502.47,wallet,99245,673,378287,1,332.84
502632296,9450435,2024-05-15,2024-05-15 19:50:23,2024-05-15 19:53:23,on time,4257.49,card,67946,9501,525531,2,831.1
502764834,96903782,2024-08-02,2024-08-02 18:13:51,2024-08-02 18:18:51,on time,3197.48,card,88857,4419,112390,2,877.98
504060154,55060796,2023-07-18,2023-07-18 20:59:32,2023-07-18 21:15:32,significantly delayed,1828.77,card,95455,5771,839170,2,481.63
506804807,9107360,2024-07-10,2024-07-10 5:02:45,2024-07-10 04:57:45,on time,2368.7,upi,29740,9702,470449,3,827.77
507373134,95269737,2024-10-23,2024-10-23 15:07:34,2024-10-23 15:21:34,slightly delayed,4731.51,upi,79937,9622,847349,2,781.08
509041342,91243571,2024-01-05,2024-01-05 15:21:52,2024-01-05 15:21:52,on time,2427.78,cash,46033,3455,679321,1,738.46
511736499,38615653,2024-10-24,2024-10-24 21:33:11,2024-10-24 21:38:11,on time,2993.04,card,49116,6635,4452,1,169.88
515408216,3408982,2023-12-25,2023-12-25 9:50:58,2023-12-25 09:59:58,slightly delayed,1665.29,upi,85348,6042,51036,1,931.61
519985157,35455991,2023-06-07,2023-06-07 3:34:41,2023-06-07 03:31:41,on time,2029.48,card,97130,5177,91670,1,439.24
520221662,53025962,2023-07-20,2023-07-20 19:35:42,2023-07-20 19:34:42,on time,3252.54,wallet,85866,5354,57405,1,607.67
523916986,66761643,2024-09-19,2024-09-19 8:05:51,2024-09-19 08:03:51,on time,1152.87,cash,35635,7927,799459,2,852.02
525741957,88866835,2023-05-03,2023-05-03 6:28:45,2023-05-03 06:28:45,on time,3048.43,upi,28414,7772,784673,2,491.39
525864604,33651554,2024-03-24,2024-03-24 21:22:29,2024-03-24 21:24:29,on time,5498.39,cash,60733,1465,6405,3,236.51
528309380,52409516,2024-04-30,2024-04-30 11:10:53,2024-04-30 11:19:53,slightly delayed,2021.54,wallet,62555,8858,118820,2,12.32
530588807,25722990,2024-02-01,2024-02-01 13:50:53,2024-02-01 14:12:53,significantly delayed,2352.13,wallet,97484,831,954722,1,616.45
530870056,39140039,2024-08-15,2024-08-15 13:11:18,2024-08-15 13:08:18,on time,2788.5,upi,48704,472,764014,1,612.04
532660797,41008070,2024-05-20,2024-05-20 6:37:18,2024-05-20 06:51:18,slightly delayed,2683.73,upi,97547,2245,962054,2,16.86
538997323,13492411,2023-04-17,2023-04-17 3:45:03,2023-04-17 03:48:03,on time,456.58,cash,68926,7310,615545,2,448.16
543400704,60300263,2023-10-27,2023-10-27 0:54:23,2023-10-27 00:49:23,on time,3496.47,card,60474,9098,767398,3,22.14
544018743,67310893,2024-03-31,2024-03-31 14:32:00,2024-03-31 14:38:00,slightly delayed,2878.88,cash,23075,4272,611575,1,482.06
544919267,54923640,2024-09-25,2024-09-25 14:16:58,2024-09-25 14:17:58,on time,1388.18,cash,96790,256,540618,2,317.05
549484032,79206969,2023-04-13,2023-04-13 8:40:58,2023-04-13 08:42:58,on time,3436.16,card,60679,3884,903336,2,551.88
551343632,59840071,2024-02-20,2024-02-20 20:04:10,2024-02-20 20:06:10,on time,4881.51,cash,89726,5126,272170,3,140.8
552470423,4394659,2024-02-27,2024-02-27 2:45:38,2024-02-27 02:41:38,on time,1310.7,cash,27605,1143,762527,1,690.08
554028972,3421258,2023-09-26,2023-09-26 8:00:32,2023-09-26 08:04:32,on time,1183.85,wallet,2944,3008,734789,2,395.82
556665455,32500305,2024-02-08,2024-02-08 1:22:11,2024-02-08 01:49:11,significantly delayed,715.72,card,18521,8468,876139,3,415.75
558163882,39317905,2024-07-11,2024-07-11 12:00:58,2024-07-11 12:07:58,slightly delayed,3633.09,wallet,43299,9681,585299,2,799.46
559245731,68941950,2024-09-08,2024-09-08 16:06:50,2024-09-08 16:11:50,on time,3597.64,wallet,20247,4687,461804,1,310.69
561884159,84066402,2023-09-01,2023-09-01 14:33:30,2023-09-01 14:37:30,on time,3232.78,wallet,64474,1026,903336,2,551.88
562428866,57833505,2023-04-17,2023-04-17 19:46:17,2023-04-17 20:00:17,slightly delayed,896.97,card,47688,5415,432617,3,863.18
576022547,31681710,2024-04-07,2024-04-07 6:09:50,2024-04-07 06:05:50,on time,4924.66,card,66178,3028,243235,2,109.03
576571858,26285589,2024-09-23,2024-09-23 5:25:07,2024-09-23 05:26:07,on time,4080.28,card,3179,137,114414,3,832.06
577458306,94165062,2023-10-03,2023-10-03 7:23:04,2023-10-03 07:18:04,on time,2931.44,wallet,52312,5190,863930,1,242.57
577600718,72857290,2024-04-06,2024-04-06 3:56:44,2024-04-06 04:05:44,slightly delayed,1447.21,card,15216,1520,120385,1,597.91
578811216,75739462,2024-06-18,2024-06-18 10:37:42,2024-06-18 10:55:42,significantly delayed,1980.99,wallet,5169,9220,563740,1,96.33
580528836,91550885,2023-10-20,2023-10-20 10:34:06,2023-10-20 11:03:06,significantly delayed,1485.0,upi,72799,661,11422,3,127.16
580582858,59398136,2023-09-11,2023-09-11 17:58:04,2023-09-11 17:57:04,on time,2313.35,upi,23439,9063,274207,1,328.51
581178324,12277039,2024-02-17,2024-02-17 4:22:04,2024-02-17 04:19:04,on time,2887.67,cash,47464,2226,578097,2,267.61
581212790,21461764,2024-06-29,2024-06-29 9:03:32,2024-06-29 09:11:32,slightly delayed,3835.87,wallet,48586,5239,219598,2,367.08
582598096,75213636,2023-10-27,2023-10-27 23:25:55,2023-10-27 23:26:55,on time,1296.1,upi,7481,2347,689769,2,46.62
587498345,69863493,2024-06-28,2024-06-28 4:04:22,2024-06-28 04:18:22,slightly delayed,3056.03,cash,93712,4586,970529,2,827.44
592358946,54952806,2024-08-22,2024-08-22 2:14:12,2024-08-22 02:17:12,on time,2564.32,card,90258,6235,378676,3,881.42
597447215,39957741,2024-09-04,2024-09-04 22:25:51,2024-09-04 22:20:51,on time,4238.98,upi,56770,5255,848226,1,209.59
598539940,76970363,2023-07-28,2023-07-28 17:45:14,2023-07-28 17:41:14,on time,2753.61,wallet,71176,2514,876139,1,415.75
599772156,35358395,2023-03-24,2023-03-24 4:49:22,2023-03-24 05:02:22,slightly delayed,1566.3,wallet,62467,8240,34200,2,319.8
599975885,45708879,2023-06-07,2023-06-07 6:13:43,2023-06-07 06:11:43,on time,3420.7,card,71620,2050,473647,3,43.05
604050223,29689766,2024-04-18,2024-04-18 8:23:01,2024-04-18 08:22:01,on time,918.58,card,19260,3993,818990,1,163.55
605105099,5039883,2023-12-30,2023-12-30 8:32:15,2023-12-30 08:30:15,on time,3357.25,cash,39281,6874,542300,1,255.35
605779703,8881320,2024-03-07,2024-03-07 23:19:42,2024-03-07 23:16:42,on time,1354.81,upi,68537,1208,888807,1,230.58
606518084,78725001,2023-10-28,2023-10-28 16:21:12,2023-10-28 16:21:12,on time,1424.47,cash,96049,6968,60619,1,726.41
607125614,55425478,2024-05-06,2024-05-06 11:18:24,2024-05-06 11:31:24,slightly delayed,3303.42,cash,55507,6238,661577,3,720.95
608179182,87220860,2024-08-01,2024-08-01 8:41:48,2024-08-01 08:57:48,significantly delayed,4653.67,card,62860,7107,298985,3,183.76
609162117,85233498,2023-09-23,2023-09-23 16:14:38,2023-09-23 16:33:38,significantly delayed,3723.26,cash,81927,6939,287070,2,443.17
609838437,54619715,2023-12-13,2023-12-13 5:18:58,2023-12-13 05:13:58,on time,310.69,card,34363,5150,382511,3,702.54
613578154,53974737,2024-08-03,2024-08-03 5:02:31,2024-08-03 05:15:31,slightly delayed,3210.52,cash,76149,6192,287070,3,443.17
614274161,10240052,2023-09-27,2023-09-27 9:22:29,2023-09-27 09:25:29,on time,264.89,cash,22704,8724,604184,3,397.55
614435661,73586244,2023-08-01,2023-08-01 21:44:47,2023-08-01 21:48:47,on time,1266.44,cash,34007,8306,578097,2,267.61
615391848,65570302,2024-09-12,2024-09-12 21:57:22,2024-09-12 21:53:22,on time,1041.18,cash,2990,2628,284460,1,505.95
618929241,53624677,2023-10-02,2023-10-02 21:36:22,2023-10-02 21:53:22,significantly delayed,2348.09,upi,78204,8015,542300,1,255.35
619198317,81906973,2023-11-20,2023-11-20 17:16:35,2023-11-20 17:11:35,on time,4216.63,upi,83654,669,194682,1,912.29
621213006,43377076,2024-07-22,2024-07-22 4:39:26,2024-07-22 04:40:26,on time,1244.79,upi,42600,5501,739448,3,755.66
622705569,93723634,2024-07-07,2024-07-07 9:33:21,2024-07-07 09:31:21,on time,990.34,card,50356,7060,337168,2,545.49
624070426,41640262,2023-10-07,2023-10-07 17:05:55,2023-10-07 17:02:55,on time,845.85,cash,343,7732,951463,1,787.4
626433439,41640262,2024-02-17,2024-02-17 23:47:34,2024-02-17 23:45:34,on time,4972.56,upi,35365,2862,913428,1,392.22
633633688,71694275,2023-09-04,2023-09-04 11:38:09,2023-09-04 11:47:09,slightly delayed,5102.81,cash,41759,8487,490939,2,80.25
637100019,62868582,2023-10-23,2023-10-23 18:34:24,2023-10-23 18:36:24,on time,2537.11,wallet,76292,7033,677169,1,261.03
637944734,60698094,2023-04-01,2023-04-01 9:35:52,2023-04-01 09:39:52,on time,4026.32,card,35435,7170,4452,3,169.88
640960551,34237583,2023-06-09,2023-06-09 3:03:17,2023-06-09 03:05:17,on time,3018.53,cash,25009,8596,52729,1,316.02
643302284,24153726,2024-05-30,2024-05-30 23:14:11,2024-05-30 23:25:11,slightly delayed,2883.95,upi,92172,5863,726958,3,887.48
645282074,13265605,2023-05-25,2023-05-25 23:55:35,2023-05-25 23:54:35,on time,3337.4,wallet,19843,1491,697683,2,123.74
645916247,76857266,2023-10-10,2023-10-10 3:03:20,2023-10-10 03:32:20,significantly delayed,4465.9,cash,98927,8801,812607,1,416.65
646676955,93018527,2023-11-09,2023-11-09 0:55:42,2023-11-09 00:51:42,on time,109.03,cash,90187,5859,77308,2,223.27
647012431,34281470,2024-06-16,2024-06-16 13:27:54,2024-06-16 13:45:54,significantly delayed,3706.1,card,94183,9989,18035,2,968.94
649220272,67696145,2023-09-23,2023-09-23 15:25:19,2023-09-23 15:24:19,on time,795.26,card,7867,9794,883013,2,989.88
652616858,10663246,2023-05-22,2023-05-22 12:10:45,2023-05-22 12:17:45,slightly delayed,2832.35,card,25092,2819,589812,3,163.03
653610300,78394303,2023-04-24,2023-04-24 3:50:24,2023-04-24 03:53:24,on time,1829.29,wallet,31516,7532,684939,1,727.95
655792395,11254582,2024-04-19,2024-04-19 23:14:28,2024-04-19 23:20:28,slightly delayed,1028.96,wallet,74441,7858,798639,1,211.25
662460037,98144693,2024-10-11,2024-10-11 1:08:10,2024-10-11 01:19:10,slightly delayed,2657.2,upi,2466,1908,82484,2,914.88
664198080,89036169,2023-08-12,2023-08-12 6:42:49,2023-08-12 06:41:49,on time,443.17,cash,4941,6695,615545,1,448.16
665402174,51557673,2024-04-16,2024-04-16 2:20:25,2024-04-16 02:17:25,on time,4360.12,cash,77757,8025,894539,2,445.48
670358911,20834589,2023-12-21,2023-12-21 10:20:05,2023-12-21 10:16:05,on time,4368.88,card,46172,8511,124290,2,39.65
671459763,50630016,2024-06-23,2024-06-23 14:36:16,2024-06-23 14:41:16,on time,1249.31,cash,65075,5402,133542,3,68.49
673592541,75213636,2024-04-05,2024-04-05 0:35:49,2024-04-05 00:35:49,on time,1684.03,upi,48217,5611,952168,2,236.95
676278878,99784559,2023-04-08,2023-04-08 8:29:45,2023-04-08 08:28:45,on time,2527.14,cash,11530,4673,120532,2,697.53
676412814,57291761,2024-07-26,2024-07-26 3:45:27,2024-07-26 03:45:27,on time,2147.32,upi,88453,6861,818990,1,163.55
679196318,18642306,2024-08-19,2024-08-19 23:03:03,2024-08-19 23:00:03,on time,4412.07,wallet,77111,1274,799952,3,922.64
679274212,91243571,2024-10-19,2024-10-19 19:26:22,2024-10-19 19:21:22,on time,1922.55,card,12916,5840,721521,2,417.39
679546532,72942753,2024-05-28,2024-05-28 17:17:25,2024-05-28 17:26:25,slightly delayed,3679.63,upi,40781,8974,136533,2,826.21
680476823,75739462,2024-09-23,2024-09-23 14:23:55,2024-09-23 14:27:55,on time,1205.62,cash,57248,7056,183929,3,738.74
683969424,98225598,2023-08-10,2023-08-10 6:31:01,2023-08-10 06:42:01,slightly delayed,2629.12,cash,88789,9050,540618,3,317.05
685688121,60371334,2023-10-27,2023-10-27 1:17:25,2023-10-27 01:34:25,significantly delayed,2302.74,wallet,32044,1618,337168,3,545.49
687711388,52757321,2024-02-02,2024-02-02 10:28:42,2024-02-02 10:40:42,slightly delayed,1385.43,card,44884,3910,542300,3,255.35
689110145,84161531,2023-05-03,2023-05-03 6:56:48,2023-05-03 07:17:48,significantly delayed,1235.24,upi,22197,7768,378676,3,881.42
689310626,69416782,2024-10-01,2024-10-01 13:23:45,2024-10-01 13:37:45,slightly delayed,1868.3,cash,42464,9373,952124,2,127.08
690097648,2684440,2023-12-27,2023-12-27 20:30:22,2023-12-27 20:40:22,slightly delayed,3471.29,cash,92460,8700,291238,2,746.03
690652905,75289676,2024-04-24,2024-04-24 17:24:57,2024-04-24 17:25:57,on time,3539.79,cash,24116,8496,451812,2,530.85
691827543,6637282,2023-04-15,2023-04-15 13:33:53,2023-04-15 13:31:53,on time,889.75,upi,32846,8884,621677,1,317.8
692127479,67538982,2024-07-09,2024-07-09 23:27:20,2024-07-09 23:22:20,on time,3284.88,wallet,59887,4870,739534,2,994.56
693932743,57658033,2023-06-06,2023-06-06 20:45:15,2023-06-06 20:45:15,on time,1378.36,card,34625,492,300159,2,44.35
697061213,91196901,2023-03-25,2023-03-25 9:52:55,2023-03-25 09:55:55,on time,4473.11,card,80729,1451,398340,2,651.93
698439139,75038062,2024-09-07,2024-09-07 7:25:30,2024-09-07 07:23:30,on time,5380.75,card,11532,5480,677169,1,261.03
701250513,10240052,2024-09-03,2024-09-03 19:10:33,2024-09-03 19:11:33,on time,2490.5,wallet,12426,9775,243235,2,109.03
701856661,11143197,2024-06-10,2024-06-10 1:32:43,2024-06-10 01:31:43,on time,3622.14,card,15464,4604,681063,2,321.28
705203916,58929595,2024-08-04,2024-08-04 21:07:03,2024-08-04 21:17:03,slightly delayed,2686.57,wallet,51498,3027,89084,1,598.83
707033578,14839726,2024-01-30,2024-01-30 0:48:25,2024-01-30 00:49:25,on time,951.43,upi,33360,2909,820973,1,114.52
707035635,61618079,2024-09-29,2024-09-29 9:47:51,2024-09-29 09:43:51,on time,3868.34,wallet,71996,7875,677542,1,212.61
708351411,69762479,2023-10-16,2023-10-16 5:43:05,2023-10-16 05:51:05,slightly delayed,3373.0,cash,21614,4668,659290,2,319.34
711316410,25587553,2024-02-20,2024-02-20 10:30:11,2024-02-20 10:32:11,on time,2027.04,cash,6620,1779,305754,3,979.99
713290065,42227189,2023-11-05,2023-11-05 11:24:41,2023-11-05 11:28:41,on time,3218.36,upi,69957,3612,799459,3,852.02
716741661,43052303,2024-10-15,2024-10-15 6:44:15,2024-10-15 06:46:15,on time,3850.67,upi,24941,3076,799688,2,309.62
720578658,37551429,2024-06-02,2024-06-02 9:10:27,2024-06-02 09:06:27,on time,963.23,upi,67720,5823,382511,2,702.54
721004875,75913572,2023-10-09,2023-10-09 5:13:34,2023-10-09 05:09:34,on time,3319.78,upi,61840,8326,677542,2,212.61
728523620,46699982,2023-08-31,2023-08-31 19:30:41,2023-08-31 19:33:41,on time,1394.0,wallet,56472,4697,687218,3,317.82
730299055,16400639,2024-10-21,2024-10-21 18:26:22,2024-10-21 18:21:22,on time,2760.39,wallet,66096,7751,679321,1,738.46
730839483,20148223,2023-07-24,2023-07-24 0:12:23,2023-07-24 00:08:23,on time,2528.88,cash,56532,8077,123983,1,785.67
731371161,57566548,2024-09-25,2024-09-25 10:09:55,2024-09-25 10:29:55,significantly delayed,465.24,wallet,78728,968,927651,1,426.72
734095510,56480776,2024-06-03,2024-06-03 21:44:06,2024-06-03 21:47:06,on time,1614.08,card,6790,8971,313754,1,136.6
734744305,60698094,2024-06-08,2024-06-08 12:14:34,2024-06-08 12:17:34,on time,2043.02,wallet,80005,7827,77308,3,223.27
735608722,3292927,2024-06-08,2024-06-08 9:48:25,2024-06-08 10:02:25,slightly delayed,1276.51,card,4090,1469,784673,3,491.39
736115661,55971849,2023-05-22,2023-05-22 1:40:24,2023-05-22 01:50:24,slightly delayed,1710.16,card,29600,8347,473929,1,440.19
738093341,30823988,2024-03-17,2024-03-17 6:57:48,2024-03-17 07:27:48,significantly delayed,686.4,upi,92844,2526,257719,2,281.73
739434870,1603358,2023-09-05,2023-09-05 23:22:17,2023-09-05 23:27:17,on time,2725.22,cash,55365,7655,367391,3,939.55
740245864,45659330,2023-05-18,2023-05-18 11:12:35,2023-05-18 11:11:35,on time,3424.25,card,17264,7006,901144,2,340.36
742238239,10605484,2023-12-21,2023-12-21 21:41:19,2023-12-21 21:43:19,on time,2252.95,cash,59655,2739,153019,1,947.95
744721438,67092149,2024-02-25,2024-02-25 13:03:11,2024-02-25 13:15:11,slightly delayed,486.28,card,47635,9708,604184,2,397.55
747347782,6398761,2023-04-25,2023-04-25 6:56:32,2023-04-25 06:58:32,on time,3048.42,card,88192,9306,15314,3,578.85
748376248,66766629,2023-08-29,2023-08-29 0:57:18,2023-08-29 00:53:18,on time,2422.16,cash,12777,2386,194682,3,912.29
752185231,24633671,2024-03-02,2024-03-02 4:19:30,2024-03-02 04:19:30,on time,1091.67,wallet,5165,7627,659290,1,319.34
755143077,6856445,2023-07-31,2023-07-31 8:43:13,2023-07-31 08:43:13,on time,3152.22,cash,18005,2140,818522,2,96.09
755745232,3844290,2024-10-02,2024-10-02 2:09:01,2024-10-02 02:20:01,slightly delayed,1086.05,cash,25231,4725,871592,3,870.29
756168939,54923640,2024-07-05,2024-07-05 18:49:40,2024-07-05 18:44:40,on time,3321.94,cash,69292,6050,4452,1,169.88
757816226,22571994,2023-03-16,2023-03-16 14:24:42,2023-03-16 14:42:42,significantly delayed,1308.05,wallet,62043,3870,14145,3,630.84
760930025,49756591,2023-06-19,2023-06-19 18:48:51,2023-06-19 18:46:51,on time,873.51,card,62735,1159,969851,1,340.66
766789724,60446619,2024-08-20,2024-08-20 23:47:16,2024-08-20 23:49:16,on time,2837.18,cash,52639,5563,709916,1,33.76
768283559,24621386,2024-02-09,2024-02-09 1:59:31,2024-02-09 01:57:31,on time,1780.68,wallet,97341,6339,771228,3,83.18
769731596,97825663,2024-10-10,2024-10-10 6:55:41,2024-10-10 06:59:41,on time,2692.05,card,68989,2471,837480,1,217.4
772505056,81822494,2023-07-13,2023-07-13 1:20:54,2023-07-13 01:17:54,on time,2341.94,cash,3187,710,313754,2,136.6
773335066,26935187,2023-07-24,2023-07-24 22:14:43,2023-07-24 22:13:43,on time,2980.84,card,91032,8054,833557,1,422.87
775709102,80517784,2023-08-26,2023-08-26 3:14:43,2023-08-26 03:13:43,on time,3393.44,cash,73558,277,818990,2,163.55
